"annotation_id","annotator","created_at","id","label","lead_time","text","updated_at"
1325,"1","2025-08-29T11:19:28.498548Z","sms-00402","spam",1.473,"FREE RINGTONE text FIRST to 87131 for a poly or text GET to 87131 for a true tone! Help? 0845 2814032 16 after 1st free, tones are 3x£150pw to e£nd txt stop","2025-08-29T11:19:28.498564Z"
1326,"1","2025-08-29T11:19:29.589386Z","sms-00403","ham",0.892,"Dear how is chechi. Did you talk to her","2025-08-29T11:19:29.589404Z"
1327,"1","2025-08-29T11:19:30.613191Z","sms-00404","ham",0.816,"The hair cream has not been shipped.","2025-08-29T11:19:30.613206Z"
1328,"1","2025-08-29T11:19:31.642412Z","sms-00405","ham",0.824,"None of that's happening til you get here though","2025-08-29T11:19:31.642427Z"
1329,"1","2025-08-29T11:19:32.751332Z","sms-00406","ham",0.897,"Yep, the great loxahatchee xmas tree burning of  &lt;#&gt;  starts in an hour","2025-08-29T11:19:32.751349Z"
1330,"1","2025-08-29T11:19:33.727336Z","sms-00407","ham",0.774,"Haha get used to driving to usf man, I know a lot of stoners","2025-08-29T11:19:33.727354Z"
1331,"1","2025-08-29T11:19:35.669937Z","sms-00408","ham",1.749,"All was well until slightly disastrous class this pm with my fav darlings! Hope day off ok. Coffee wld be good as can't stay late tomorrow. Same time + place as always?","2025-08-29T11:19:35.669961Z"
1332,"1","2025-08-29T11:19:36.815454Z","sms-00409","ham",0.93,"Hello! Good week? Fancy a drink or something later?","2025-08-29T11:19:36.815470Z"
1333,"1","2025-08-29T11:19:37.860898Z","sms-00410","ham",0.831,"Headin towards busetop","2025-08-29T11:19:37.860914Z"
1334,"1","2025-08-29T11:19:47.915021Z","sms-00411","spam",9.844,"Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com","2025-08-29T11:19:47.915035Z"
1335,"1","2025-08-29T11:19:50.138642Z","sms-00412","ham",1.955,"Come by our room at some point so we can iron out the plan for this weekend","2025-08-29T11:19:50.138660Z"
1336,"1","2025-08-29T11:19:51.602209Z","sms-00413","ham",1.272,"Cos i want it to be your thing","2025-08-29T11:19:51.602228Z"
1337,"1","2025-08-29T11:19:54.609012Z","sms-00414","ham",2.79,"Okies... I'll go yan jiu too... We can skip ard oso, go cine den go mrt one, blah blah blah... ","2025-08-29T11:19:54.609031Z"
1338,"1","2025-08-29T11:19:55.774656Z","sms-00415","ham",0.944,"Bring home some Wendy =D","2025-08-29T11:19:55.774676Z"
1339,"1","2025-08-29T11:19:57.373186Z","sms-00416","spam",1.401,"100 dating service cal;l 09064012103 box334sk38ch","2025-08-29T11:19:57.373208Z"
1340,"1","2025-08-29T11:19:58.572622Z","sms-00417","ham",0.988,"Whatsup there. Dont u want to sleep","2025-08-29T11:19:58.572639Z"
1341,"1","2025-08-29T11:20:01.482542Z","sms-00418","ham",2.688,"Alright i have a new goal now","2025-08-29T11:20:01.482561Z"
1342,"1","2025-08-29T11:20:02.996178Z","sms-00419","spam",1.298,"FREE entry into our £250 weekly competition just text the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk","2025-08-29T11:20:02.996197Z"
1343,"1","2025-08-29T11:20:04.493684Z","sms-00420","ham",1.287,"Alright, I'll head out in a few minutes, text me where to meet you","2025-08-29T11:20:04.493701Z"
1344,"1","2025-08-29T11:20:05.952651Z","sms-00421","spam",1.274,"Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p","2025-08-29T11:20:05.952660Z"
1345,"1","2025-08-29T11:20:07.113620Z","sms-00422","ham",0.977,"Yes:)from last week itself i'm taking live call.","2025-08-29T11:20:07.113635Z"
1346,"1","2025-08-29T11:20:10.489284Z","sms-00423","spam",3.141,"Someone has contacted our dating service and entered your phone because they fancy you! To find out who it is call from a landline 09111032124 . PoBox12n146tf150p","2025-08-29T11:20:10.489299Z"
1347,"1","2025-08-29T11:20:12.004721Z","sms-00424","ham",1.304,"Siva is in hostel aha:-.","2025-08-29T11:20:12.004737Z"
1348,"1","2025-08-29T11:20:13.506347Z","sms-00425","spam",1.308,"URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09058094455 from land line. Claim 3030. Valid 12hrs only","2025-08-29T11:20:13.506368Z"
1349,"1","2025-08-29T11:20:17.383606Z","sms-00426","ham",3.639,"Send this to ur friends and receive something about ur voice..... How is my speaking expression? 1.childish 2.naughty 3.Sentiment 4.rowdy 5.ful of attitude 6.romantic 7.shy 8.Attractive 9.funny  &lt;#&gt; .irritating  &lt;#&gt; .lovable. reply me..","2025-08-29T11:20:17.383626Z"
1350,"1","2025-08-29T11:20:19.403641Z","sms-00427","ham",1.805,"Ok. She'll be ok. I guess","2025-08-29T11:20:19.403662Z"
1351,"1","2025-08-29T11:20:20.444345Z","sms-00428","ham",0.834,"aathi..where are you dear..","2025-08-29T11:20:20.444359Z"
1352,"1","2025-08-29T11:20:21.646024Z","sms-00429","ham",0.994,"Any pain on urination any thing else?","2025-08-29T11:20:21.646043Z"
1353,"1","2025-08-29T11:20:23.256079Z","sms-00430","ham",1.408,"7 at esplanade.. Do ü mind giving me a lift cos i got no car today..","2025-08-29T11:20:23.256099Z"
1354,"1","2025-08-29T11:20:25.228720Z","sms-00431","ham",1.78,"I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob","2025-08-29T11:20:25.228744Z"
1355,"1","2025-08-29T11:20:26.329138Z","sms-00432","ham",0.892,"At home watching tv lor.","2025-08-29T11:20:26.329152Z"
1356,"1","2025-08-29T11:20:27.848400Z","sms-00433","ham",1.295,"Does she usually take fifteen fucking minutes to respond to a yes or no question","2025-08-29T11:20:27.848418Z"
1357,"1","2025-08-29T11:20:29.416405Z","sms-00434","spam",1.357,"Congrats! Nokia 3650 video camera phone is your Call 09066382422 Calls cost 150ppm Ave call 3mins vary from mobiles 16+ Close 300603 post BCM4284 Ldn WC1N3XX","2025-08-29T11:20:29.416425Z"
1358,"1","2025-08-29T11:20:30.533907Z","sms-00435","ham",0.896,"Booked ticket for pongal?","2025-08-29T11:20:30.533927Z"
1359,"1","2025-08-29T11:20:32.101998Z","sms-00436","ham",1.361,"You available now? I'm like right around hillsborough &amp;  &lt;#&gt; th","2025-08-29T11:20:32.102021Z"
1360,"1","2025-08-29T11:20:33.915906Z","sms-00437","ham",1.601,"The message sent is askin for  &lt;#&gt; dollars. Shoul i pay  &lt;#&gt;  or  &lt;#&gt; ?","2025-08-29T11:20:33.915924Z"
1361,"1","2025-08-29T11:20:35.457246Z","sms-00438","ham",1.338,"Ask g or iouri, I've told the story like ten times already","2025-08-29T11:20:35.457268Z"
1362,"1","2025-08-29T11:20:36.842126Z","sms-00439","ham",1.174,"How long does applebees fucking take","2025-08-29T11:20:36.842143Z"
1363,"1","2025-08-29T11:20:38.629178Z","sms-00440","ham",1.57,"Hi hope u get this txt~journey hasnt been gd,now about 50 mins late I think.","2025-08-29T11:20:38.629195Z"
1364,"1","2025-08-29T11:20:40.252118Z","sms-00441","ham",1.429,"But i have to. I like to have love and arrange.","2025-08-29T11:20:40.252138Z"
1365,"1","2025-08-29T11:20:42.054140Z","sms-00442","ham",1.595,"Yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.","2025-08-29T11:20:42.054159Z"
1366,"1","2025-08-29T11:20:43.363540Z","sms-00443","ham",1.109,"You were supposed to wake ME up &gt;:(","2025-08-29T11:20:43.363555Z"
1367,"1","2025-08-29T11:20:45.130913Z","sms-00444","ham",1.573,"Oic... I saw him too but i tot he din c me... I found a group liao...","2025-08-29T11:20:45.130931Z"
1368,"1","2025-08-29T11:20:46.211905Z","sms-00445","ham",0.875,"Sorry, I'll call later","2025-08-29T11:20:46.211920Z"
1369,"1","2025-08-29T11:20:48.738067Z","sms-00446","ham",2.298,"""HEY HEY WERETHE MONKEESPEOPLE SAY WE MONKEYAROUND! HOWDY GORGEOUS, HOWU DOIN? FOUNDURSELF A JOBYET SAUSAGE?LOVE JEN XXX""","2025-08-29T11:20:48.738092Z"
1370,"1","2025-08-29T11:20:50.476949Z","sms-00447","ham",1.523,"Sorry, my battery died, I can come by but I'm only getting a gram for now, where's your place?","2025-08-29T11:20:50.476966Z"
1371,"1","2025-08-29T11:20:52.076906Z","sms-00448","ham",1.399,"Well done, blimey, exercise, yeah, i kinda remember wot that is, hmm. ","2025-08-29T11:20:52.076924Z"
1372,"1","2025-08-29T11:20:53.607673Z","sms-00449","ham",1.32,"I wont get concentration dear you know you are my mind and everything :-)","2025-08-29T11:20:53.607695Z"
1373,"1","2025-08-29T11:20:55.302357Z","sms-00450","ham",1.439,"LOL ... Have you made plans for new years?","2025-08-29T11:20:55.302376Z"
1374,"1","2025-08-29T11:21:00.551176Z","sms-00451","ham",5.035,"10 min later k...","2025-08-29T11:21:00.551197Z"
1375,"1","2025-08-29T11:21:01.687228Z","sms-00452","ham",0.917,"hanks lotsly!","2025-08-29T11:21:01.687247Z"
1376,"1","2025-08-29T11:21:06.660654Z","sms-00453","ham",4.733,"Thanks for this hope you had a good day today","2025-08-29T11:21:06.660667Z"
1377,"1","2025-08-29T11:21:08.032946Z","sms-00454","ham",1.129,"K:)k:)what are detail you want to transfer?acc no enough?","2025-08-29T11:21:08.032969Z"
1378,"1","2025-08-29T11:21:09.213024Z","sms-00455","ham",0.955,"Ok i will tell her to stay out. Yeah its been tough but we are optimistic things will improve this month.","2025-08-29T11:21:09.213037Z"
1379,"1","2025-08-29T11:21:10.834894Z","sms-00456","spam",1.408,"Loan for any purpose £500 - £75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'","2025-08-29T11:21:10.834909Z"
1380,"1","2025-08-29T11:21:12.025793Z","sms-00457","ham",0.984,"Si si. I think ill go make those oreo truffles.","2025-08-29T11:21:12.025820Z"
1381,"1","2025-08-29T11:21:14.237816Z","sms-00458","ham",2.005,"LOOK AT AMY URE A BEAUTIFUL, INTELLIGENT WOMAN AND I LIKE U A LOT. I KNOW U DONT LIKE ME LIKE THAT SO DONT WORRY.","2025-08-29T11:21:14.237831Z"
1382,"1","2025-08-29T11:21:16.268295Z","sms-00459","ham",1.602,"I hope you that's the result of being consistently intelligent and kind. Start asking him about practicum links and keep your ears open and all the best. ttyl","2025-08-29T11:21:16.268313Z"
1383,"1","2025-08-29T11:21:17.989845Z","sms-00460","ham",1.515,"1.20 that call cost. Which i guess isnt bad. Miss ya, need ya, want ya, love ya","2025-08-29T11:21:17.989862Z"
1384,"1","2025-08-29T11:21:19.418727Z","sms-00461","ham",1.205,"Going thru a very different feeling.wavering decisions and coping up with the same is the same individual.time will heal everything i believe.","2025-08-29T11:21:19.418742Z"
1385,"1","2025-08-29T11:21:20.639115Z","sms-00462","ham",1.011,"Where did u go? My phone is gonna die you have to stay in here","2025-08-29T11:21:20.639133Z"
1386,"1","2025-08-29T11:21:22.038658Z","sms-00463","ham",1.17,"Great. Never been better. Each day gives even more reasons to thank God","2025-08-29T11:21:22.038677Z"
1387,"1","2025-08-29T11:21:24.116613Z","sms-00464","spam",1.869,"UpgrdCentre Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9153. Offer ends 26th July. T&C's apply. Opt-out available","2025-08-29T11:21:24.116633Z"
1388,"1","2025-08-29T11:21:25.224383Z","sms-00465","ham",0.872,"Sorry, I'll call later ok bye","2025-08-29T11:21:25.224408Z"
1389,"1","2025-08-29T11:21:26.241100Z","sms-00466","ham",0.839,"Ok i am on the way to railway","2025-08-29T11:21:26.241118Z"
1390,"1","2025-08-29T11:21:28.441419Z","sms-00467","ham",1.987,"great princess! I love giving and receiving oral. Doggy style is my fave position. How about you? I enjoy making love  &lt;#&gt;  times per night :)","2025-08-29T11:21:28.441439Z"
1391,"1","2025-08-29T11:21:30.112006Z","sms-00468","ham",1.446,"They don't put that stuff on the roads to keep it from getting slippery over there?","2025-08-29T11:21:30.112023Z"
1392,"1","2025-08-29T11:21:31.140096Z","sms-00469","ham",0.822,"When are you going to ride your bike?","2025-08-29T11:21:31.140114Z"
1393,"1","2025-08-29T11:21:32.122012Z","sms-00470","ham",0.76,"Yup, no need. I'll jus wait 4 e rain 2 stop.","2025-08-29T11:21:32.122035Z"
1394,"1","2025-08-29T11:21:33.020660Z","sms-00471","ham",0.696,"There are many company. Tell me the language.","2025-08-29T11:21:33.020678Z"
1395,"1","2025-08-29T11:21:34.773709Z","sms-00472","spam",1.534,"okmail: Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm","2025-08-29T11:21:34.773728Z"
1396,"1","2025-08-29T11:21:36.814032Z","sms-00473","ham",1.821,"How long has it been since you screamed, princess?","2025-08-29T11:21:36.814050Z"
1397,"1","2025-08-29T11:21:42.673274Z","sms-00474","ham",5.647,"Nothing. I meant that once the money enters your account here, the bank will remove its flat rate. Someone transfered  &lt;#&gt;  to my account and  &lt;#&gt; dollars got removed. So the banks differ and charges also differ.be sure you trust the 9ja person you are sending account details to cos...","2025-08-29T11:21:42.673291Z"
1398,"1","2025-08-29T11:21:45.638858Z","sms-00475","spam",2.742,"Want 2 get laid tonight? Want real Dogging locations sent direct 2 ur Mob? Join the UK's largest Dogging Network by txting MOAN to 69888Nyt. ec2a. 31p.msg@150p","2025-08-29T11:21:45.638877Z"
1399,"1","2025-08-29T11:21:48.157274Z","sms-00476","ham",2.287,"Nice line said by a broken heart- Plz don't cum 1 more times infront of me... Other wise once again I ll trust U... Good 9t:)","2025-08-29T11:21:48.157288Z"
1400,"1","2025-08-29T11:21:49.307026Z","sms-00477","ham",0.924,"Ok I'm gonna head up to usf in like fifteen minutes","2025-08-29T11:21:49.307044Z"
1401,"1","2025-08-29T11:21:50.218648Z","sms-00478","ham",0.702,"Love you aathi..love u lot..","2025-08-29T11:21:50.218675Z"
1402,"1","2025-08-29T11:21:51.122917Z","sms-00479","ham",0.695,"Tension ah?what machi?any problem?","2025-08-29T11:21:51.122935Z"
1403,"1","2025-08-29T11:21:52.063326Z","sms-00480","ham",0.733,"K, can I pick up another 8th when you're done?","2025-08-29T11:21:52.063344Z"
1404,"1","2025-08-29T11:21:53.278186Z","sms-00481","ham",0.946,"When're you guys getting back? G said you were thinking about not staying for mcr","2025-08-29T11:21:53.278206Z"
1405,"1","2025-08-29T11:21:54.265982Z","sms-00482","ham",0.769,"Almost there, see u in a sec","2025-08-29T11:21:54.266003Z"
1406,"1","2025-08-29T11:21:55.428300Z","sms-00483","ham",0.934,"Yo carlos, a few friends are already asking me about you, you working at all this weekend?","2025-08-29T11:21:55.428319Z"
1407,"1","2025-08-29T11:21:56.687072Z","sms-00484","ham",0.995,"Watching tv lor...","2025-08-29T11:21:56.687091Z"
1408,"1","2025-08-29T11:21:57.681726Z","sms-00485","ham",0.78,"Thank you baby! I cant wait to taste the real thing...","2025-08-29T11:21:57.681740Z"
1409,"1","2025-08-29T11:21:58.881554Z","sms-00486","ham",1.0,"You should change your fb to jaykwon thuglyfe falconerf","2025-08-29T11:21:58.881568Z"
1410,"1","2025-08-29T11:22:00.450399Z","sms-00487","ham",1.349,"If we win its really no 1 side for long time.","2025-08-29T11:22:00.450415Z"
1411,"1","2025-08-29T11:22:01.955876Z","sms-00488","spam",1.278,"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com","2025-08-29T11:22:01.955896Z"
1412,"1","2025-08-29T11:22:03.324316Z","sms-00489","ham",1.149,"Dear reached railway. What happen to you","2025-08-29T11:22:03.324329Z"
1413,"1","2025-08-29T11:22:05.088385Z","sms-00490","ham",1.544,"Depends on quality. If you want the type i sent boye, faded glory, then about 6. If you want ralphs maybe 2","2025-08-29T11:22:05.088403Z"
1414,"1","2025-08-29T11:22:06.219224Z","sms-00491","ham",0.912,"I think i've fixed it can you send a test message?","2025-08-29T11:22:06.219236Z"
1415,"1","2025-08-29T11:22:08.874731Z","sms-00492","ham",2.448,"Sorry man my account's dry or I would, if you want we could trade back half or I could buy some shit with my credit card","2025-08-29T11:22:08.874752Z"
1416,"1","2025-08-29T11:22:10.447487Z","sms-00493","spam",1.353,"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out!","2025-08-29T11:22:10.447507Z"
1417,"1","2025-08-29T11:22:11.430463Z","sms-00494","ham",0.759,"Sorry,in meeting I'll call later","2025-08-29T11:22:11.430479Z"
1418,"1","2025-08-29T11:22:12.349479Z","sms-00495","ham",0.701,"What class of  &lt;#&gt;  reunion?","2025-08-29T11:22:12.349495Z"
1419,"1","2025-08-29T11:22:13.208198Z","sms-00496","ham",0.625,"Are you free now?can i call now?","2025-08-29T11:22:13.208221Z"
1420,"1","2025-08-29T11:22:14.106305Z","sms-00497","ham",0.681,"Got meh... When?","2025-08-29T11:22:14.106323Z"
1421,"1","2025-08-29T11:22:15.073300Z","sms-00498","ham",0.738,"Nope... Think i will go for it on monday... Sorry i replied so late","2025-08-29T11:22:15.073314Z"
1422,"1","2025-08-29T11:22:16.118372Z","sms-00499","ham",0.817,"Some of them told accenture is not confirm. Is it true.","2025-08-29T11:22:16.118389Z"
1423,"1","2025-08-29T11:22:17.163961Z","sms-00500","ham",0.808,"Kate jackson rec center before 7ish, right?","2025-08-29T11:22:17.163979Z"
1424,"1","2025-08-29T11:22:18.032971Z","sms-00501","ham",0.649,"Dear i have reache room","2025-08-29T11:22:18.032991Z"
1425,"1","2025-08-29T11:22:20.952896Z","sms-00502","ham",2.707,"Fighting with the world is easy, u either win or lose bt fightng with some1 who is close to u is dificult if u lose - u lose if u win - u still lose.","2025-08-29T11:22:20.952913Z"
